"REGION_KEY","REGION_NAME","CLUSTER_KEY","CLUSTER_NAME","MINI_CLUSTER_KEY","MINI_CLUSTER_NAME","CELL_SITE_KEY","CELL_SITE_CD"
2,North West,"1",Kachin,"1",Myitkyina,1002005,KC0154
5,South West,"14",Pathein,"310",Myaungmya,1002478,AY0972-1
3,South East,"22",Mon North,"177",Paung,1003541,MO0100
3,South East,"22",Mon North,"177",Paung,1003907,MO0424
5,South West,"29",Maubin,"316",Pantanaw,1004144,AY1088-1
3,South East,"22",Mon North,"177",Paung,1004917,MO0451-1
3,South East,"22",Mon North,"177",Paung,1005311,MO0449
3,South East,"22",Mon North,"177",Paung,1006083,MO0523
1,North East,"24",Mandalay 3,"164",Yamethin,1006153,MD1063
4,Yangon,"15",Yangon 1,"239",Dagon,1006193,YN5020
5,South West,"14",Pathein,"310",Myaungmya,1006278,AY1014
5,South West,"29",Maubin,"316",Pantanaw,1006330,AY1294
5,South West,"29",Maubin,"317",Nyaungdon,1006446,AY1450
4,Yangon,"17",Yangon 3,"211",Tamwe,1006555,YN5038
2,North West,"1",Kachin,"1",Myitkyina,1006619,KC0404
2,North West,"1",Kachin,"1",Myitkyina,1006626,KC0403
5,South West,"29",Maubin,"317",Nyaungdon,1006765,AY1307
1,North East,"24",Mandalay 3,"164",Yamethin,1006769,MD0988
2,North West,"1",Kachin,"1",Myitkyina,1007010,KC0446
3,South East,"31",Mon South,"173",Thanbyuzayat,1007018,MO0593
1,North East,"4",Shan East,"294",Tachileik,1007950,SH1506
1,North East,"24",Mandalay 3,"164",Yamethin,1008186,MD1090
1,North East,"6",Shan South,"246",Kalaw,1008330,SH0720
5,South West,"20",Bago West,"103",Pyay,1008616,BA1330_C
3,South East,"31",Mon South,"173",Thanbyuzayat,1008679,MO0348_C
5,South West,"14",Pathein,"310",Myaungmya,1008807,AY0825_C
5,South West,"29",Maubin,"317",Nyaungdon,1009189,AY1450_C
1,North East,"5",Shan North,"266",Tangyan,1009305,SH1057
5,South West,"13",Hinthada,"304",Hinthada,1009515,AY1452
2,North West,"1",Kachin,"1",Myitkyina,1009636,KC0600
2,North West,"1",Kachin,"1",Myitkyina,1010215,KC0627
1,North East,"6",Shan South,"250",Pinlaung,1010394,SH1074
3,South East,"22",Mon North,"177",Paung,1010858,MO1413
1,North East,"4",Shan East,"294",Tachileik,1010915,SH1516
5,South West,"13",Hinthada,"304",Hinthada,1011207,AY1595
5,South West,"14",Pathein,"311",Einme,1011349,AY1643
2,North West,"33",Sagaing 3,"67",Pinlebu,1011462,SG1505
1,North East,"6",Shan South,"246",Kalaw,1011527,SH3636
5,South West,"13",Hinthada,"309",Ingapu,1011808,AY1647
4,Yangon,"17",Yangon 3,"211",Tamwe,1011838,YN8233
1,North East,"5",Shan North,"266",Tangyan,1011871,SH3630
1,North East,"6",Shan South,"250",Pinlaung,1011878,SH4080
4,Yangon,"17",Yangon 3,"211",Tamwe,1012132,YN9518
5,South West,"29",Maubin,"317",Nyaungdon,1012136,AY2064
1,North East,"4",Shan East,"294",Tachileik,1012331,SH1647
3,South East,"22",Mon North,"177",Paung,1012377,MO1650
1,North East,"6",Shan South,"252",Loilen,1012425,SH1701
5,South West,"29",Maubin,"316",Pantanaw,1012435,AY2191
5,South West,"29",Maubin,"316",Pantanaw,1012515,AY2065
5,South West,"14",Pathein,"311",Einme,1012539,AY2246
2,North West,"1",Kachin,"1",Myitkyina,1011311,KC0785
1,North East,"6",Shan South,"246",Kalaw,1000090,SH0283
1,North East,"6",Shan South,"246",Kalaw,1000150,SH0443
5,South West,"13",Hinthada,"304",Hinthada,1000243,AY0131
5,South West,"29",Maubin,"316",Pantanaw,1000357,AY0988
4,Yangon,"17",Yangon 3,"211",Tamwe,1000440,YN0504
1,North East,"6",Shan South,"250",Pinlaung,1001249,SH0219
4,Yangon,"15",Yangon 1,"239",Dagon,1001257,YN0899
3,South East,"31",Mon South,"173",Thanbyuzayat,1001681,MO0344
3,South East,"34",Tanintharyi South,"85",Palaw,1001867,TN0191
2,North West,"1",Kachin,"1",Myitkyina,1001999,KC0121
5,South West,"29",Maubin,"317",Nyaungdon,1002313,AY1087
5,South West,"29",Maubin,"317",Nyaungdon,1002388,AY0937
5,South West,"14",Pathein,"310",Myaungmya,1002506,AY0948
2,North West,"2",Chin,"33",Falam,1002869,CH0049
3,South East,"22",Mon North,"177",Paung,1003488,MO0115
3,South East,"22",Mon North,"177",Paung,1003494,MO0113
3,South East,"22",Mon North,"177",Paung,1003720,MO0121
3,South East,"22",Mon North,"177",Paung,1003913,MO0445-1
4,Yangon,"15",Yangon 1,"239",Dagon,1003965,YN1585
3,South East,"22",Mon North,"177",Paung,1004251,MO0322
4,Yangon,"15",Yangon 1,"239",Dagon,1004260,YN1376
2,North West,"11",Sagaing 1,"56",Chaung-U,1004399,SG0429
1,North East,"24",Mandalay 3,"164",Yamethin,1004771,MD0504
3,South East,"22",Mon North,"177",Paung,1005046,MO0417
3,South East,"22",Mon North,"177",Paung,1005296,MO0451
4,Yangon,"17",Yangon 3,"211",Tamwe,1005325,YN1741
5,South West,"20",Bago West,"103",Pyay,1005344,BA0767
2,North West,"1",Kachin,"1",Myitkyina,1005407,KC0439
4,Yangon,"17",Yangon 3,"211",Tamwe,1005952,YN1941
1,North East,"6",Shan South,"246",Kalaw,1006057,SH0981
4,Yangon,"17",Yangon 3,"211",Tamwe,1006298,YN5029
5,South West,"29",Maubin,"316",Pantanaw,1006337,AY1295
5,South West,"29",Maubin,"316",Pantanaw,1006349,AY1303
5,South West,"29",Maubin,"316",Pantanaw,1006430,AY1240
2,North West,"2",Chin,"33",Falam,1006522,CH0166
2,North West,"1",Kachin,"1",Myitkyina,1006682,KC0562
5,South West,"20",Bago West,"103",Pyay,1006860,BA1053
3,South East,"31",Mon South,"173",Thanbyuzayat,1006952,MO0505
2,North West,"1",Kachin,"1",Myitkyina,1006986,KC0417
3,South East,"31",Mon South,"173",Thanbyuzayat,1007116,MO0518
1,North East,"6",Shan South,"252",Loilen,1007225,SH0842
3,South East,"31",Mon South,"173",Thanbyuzayat,1007369,MO0612
1,North East,"6",Shan South,"252",Loilen,1007386,SH0841
4,Yangon,"15",Yangon 1,"239",Dagon,1007505,YN2049
3,South East,"22",Mon North,"177",Paung,1008009,MO0532
2,North West,"11",Sagaing 1,"56",Chaung-U,1008154,SG0940
5,South West,"13",Hinthada,"304",Hinthada,1008209,AY1503
2,North West,"1",Kachin,"1",Myitkyina,1008274,KC0575
2,North West,"1",Kachin,"1",Myitkyina,1008281,KC0568
5,South West,"29",Maubin,"316",Pantanaw,1008343,AY1495
5,South West,"13",Hinthada,"304",Hinthada,1008668,AY1451
5,South West,"20",Bago West,"103",Pyay,1008904,BA0754_C
2,North West,"1",Kachin,"1",Myitkyina,1009045,KC0385_C
1,North East,"6",Shan South,"246",Kalaw,1009072,SH0640_C
4,Yangon,"17",Yangon 3,"211",Tamwe,1009167,YN8060
2,North West,"2",Chin,"33",Falam,1009169,CH0113
1,North East,"6",Shan South,"246",Kalaw,1009872,SH1053
2,North West,"33",Sagaing 3,"67",Pinlebu,1009924,SG0492
4,Yangon,"17",Yangon 3,"211",Tamwe,1009976,YN2269
5,South West,"20",Bago West,"103",Pyay,1010632,BA1409
4,Yangon,"17",Yangon 3,"211",Tamwe,1010719,YN8122
5,South West,"14",Pathein,"310",Myaungmya,1010799,AY1601
1,North East,"6",Shan South,"252",Loilen,1011291,SH3885
5,South West,"13",Hinthada,"304",Hinthada,1012544,AY2264
2,North West,"1",Kachin,"1",Myitkyina,1011305,KC0714
1,North East,"6",Shan South,"246",Kalaw,1000113,SH0413
1,North East,"6",Shan South,"246",Kalaw,1000186,SH0391
5,South West,"29",Maubin,"316",Pantanaw,1000311,AY0991-1
5,South West,"29",Maubin,"316",Pantanaw,1000324,AY0403
2,North West,"11",Sagaing 1,"56",Chaung-U,1000547,SG0097
4,Yangon,"15",Yangon 1,"239",Dagon,1001342,YN0851
1,North East,"6",Shan South,"250",Pinlaung,1001348,SH0386
3,South East,"34",Tanintharyi South,"85",Palaw,1001860,TN0195
2,North West,"1",Kachin,"1",Myitkyina,1001894,KC0313
2,North West,"1",Kachin,"1",Myitkyina,1001900,KC0197
5,South West,"13",Hinthada,"309",Ingapu,1002072,AY0085
1,North East,"24",Mandalay 3,"164",Yamethin,1002294,MD0090
5,South West,"14",Pathein,"310",Myaungmya,1002536,AY0612
5,South West,"29",Maubin,"316",Pantanaw,1003058,AY0362
3,South East,"22",Mon North,"177",Paung,1003489,MO0306
2,North West,"11",Sagaing 1,"56",Chaung-U,1003925,SG0362
5,South West,"20",Bago West,"103",Pyay,1003987,BA0764
3,South East,"22",Mon North,"177",Paung,1004264,MO0423
2,North West,"1",Kachin,"1",Myitkyina,1004773,KC0376-1
3,South East,"22",Mon North,"177",Paung,1004872,MO0458
4,Yangon,"17",Yangon 3,"211",Tamwe,1004879,YN1405
5,South West,"29",Maubin,"316",Pantanaw,1005109,AY1065
5,South West,"14",Pathein,"310",Myaungmya,1005215,AY0972
4,Yangon,"15",Yangon 1,"239",Dagon,1005443,YN1881
5,South West,"20",Bago West,"103",Pyay,1005588,BA0843
2,North West,"1",Kachin,"1",Myitkyina,1005641,KC0378
5,South West,"20",Bago West,"103",Pyay,1005659,BA0845
5,South West,"14",Pathein,"311",Einme,1005722,AY0967
2,North West,"1",Kachin,"1",Myitkyina,1005774,KC0503
2,North West,"1",Kachin,"1",Myitkyina,1006100,KC0554
4,Yangon,"15",Yangon 1,"239",Dagon,1006181,YN5012
5,South West,"13",Hinthada,"304",Hinthada,1006296,AY1106
5,South West,"14",Pathein,"311",Einme,1006406,AY1225
5,South West,"29",Maubin,"316",Pantanaw,1006428,AY1420
5,South West,"29",Maubin,"317",Nyaungdon,1006557,AY1300
5,South West,"20",Bago West,"103",Pyay,1006560,BA1330
2,North West,"1",Kachin,"1",Myitkyina,1006594,KC0388
2,North West,"1",Kachin,"1",Myitkyina,1006620,KC0392
2,North West,"1",Kachin,"1",Myitkyina,1006632,KC0405
5,South West,"29",Maubin,"316",Pantanaw,1006633,AY1131
2,North West,"1",Kachin,"1",Myitkyina,1006650,KC0436
3,South East,"31",Mon South,"173",Thanbyuzayat,1007122,MO0573
4,Yangon,"17",Yangon 3,"211",Tamwe,1007803,YN2192
2,North West,"33",Sagaing 3,"67",Pinlebu,1008030,SG0881
2,North West,"11",Sagaing 1,"56",Chaung-U,1008065,SG0939
3,South East,"34",Tanintharyi South,"85",Palaw,1008096,TN0750
5,South West,"13",Hinthada,"309",Ingapu,1008224,AY1489
4,Yangon,"17",Yangon 3,"211",Tamwe,1008339,YN2239
1,North East,"6",Shan South,"246",Kalaw,1008617,SH0442_C
2,North West,"1",Kachin,"1",Myitkyina,1008894,KC0411_C
1,North East,"6",Shan South,"246",Kalaw,1009054,SH0898_C
4,Yangon,"15",Yangon 1,"239",Dagon,1009464,YN9026
2,North West,"33",Sagaing 3,"67",Pinlebu,1010014,SG0842
5,South West,"14",Pathein,"310",Myaungmya,1010389,AY0997
2,North West,"1",Kachin,"1",Myitkyina,1010491,KC0779
2,North West,"33",Sagaing 3,"67",Pinlebu,1011224,SG5002
1,North East,"6",Shan South,"250",Pinlaung,1011268,SH3580
5,South West,"14",Pathein,"310",Myaungmya,1011272,AY1714
1,North East,"4",Shan East,"294",Tachileik,1011391,SH4055
1,North East,"5",Shan North,"266",Tangyan,1011881,SH3538
2,North West,"1",Kachin,"1",Myitkyina,1011951,KC2542
4,Yangon,"15",Yangon 1,"239",Dagon,1011993,YN8224
1,North East,"4",Shan East,"294",Tachileik,1012212,SH6152
5,South West,"13",Hinthada,"304",Hinthada,1012327,AY2167
4,Yangon,"17",Yangon 3,"211",Tamwe,1000430,YN0723
5,South West,"14",Pathein,"311",Einme,1000110,AY0419
5,South West,"13",Hinthada,"304",Hinthada,1000325,AY0106
1,North East,"4",Shan East,"294",Tachileik,1000437,SH0060
4,Yangon,"17",Yangon 3,"211",Tamwe,1000458,YN0833
4,Yangon,"17",Yangon 3,"211",Tamwe,1000489,YN0807
1,North East,"4",Shan East,"294",Tachileik,1000535,SH0169
4,Yangon,"15",Yangon 1,"239",Dagon,1001263,YN0871
3,South East,"31",Mon South,"173",Thanbyuzayat,1001565,MO0244
3,South East,"31",Mon South,"173",Thanbyuzayat,1001595,MO0351
2,North West,"2",Chin,"33",Falam,1001695,CH0028
3,South East,"31",Mon South,"173",Thanbyuzayat,1001702,MO0352
5,South West,"13",Hinthada,"309",Ingapu,1001953,AY0061
1,North East,"5",Shan North,"266",Tangyan,1002113,SH0614
1,North East,"24",Mandalay 3,"164",Yamethin,1002167,MD0473
5,South West,"29",Maubin,"317",Nyaungdon,1002316,AY1086-1
5,South West,"29",Maubin,"317",Nyaungdon,1002445,AY0994
5,South West,"14",Pathein,"310",Myaungmya,1002530,AY0659
3,South East,"22",Mon North,"177",Paung,1003506,MO0112
3,South East,"22",Mon North,"177",Paung,1003512,MO0130
5,South West,"20",Bago West,"103",Pyay,1003787,BA0756
5,South West,"20",Bago West,"103",Pyay,1003992,BA0684
5,South West,"20",Bago West,"103",Pyay,1004077,BA0958-1
3,South East,"34",Tanintharyi South,"85",Palaw,1004138,TN0441
5,South West,"20",Bago West,"103",Pyay,1004233,BA0725
1,North East,"4",Shan East,"294",Tachileik,1004375,SH0051
4,Yangon,"17",Yangon 3,"211",Tamwe,1004462,YN1406
1,North East,"4",Shan East,"294",Tachileik,1004908,SH0474
1,North East,"4",Shan East,"294",Tachileik,1005019,SH0168
3,South East,"22",Mon North,"177",Paung,1005076,MO0320
1,North East,"6",Shan South,"246",Kalaw,1005152,SH0632
4,Yangon,"15",Yangon 1,"239",Dagon,1005227,YN1746
2,North West,"1",Kachin,"1",Myitkyina,1005404,KC0376
5,South West,"20",Bago West,"103",Pyay,1005434,BA1185
5,South West,"13",Hinthada,"304",Hinthada,1005454,AY0118_C
2,North West,"1",Kachin,"1",Myitkyina,1005461,KC0285
5,South West,"20",Bago West,"103",Pyay,1005470,BA1173-1
5,South West,"14",Pathein,"310",Myaungmya,1005503,AY0958
5,South West,"13",Hinthada,"304",Hinthada,1005528,AY0953
5,South West,"14",Pathein,"310",Myaungmya,1005703,AY1412
5,South West,"13",Hinthada,"304",Hinthada,1005908,AY1189
5,South West,"14",Pathein,"310",Myaungmya,1005986,AY0972_C
1,North East,"6",Shan South,"246",Kalaw,1006093,SH1015
2,North West,"1",Kachin,"1",Myitkyina,1006112,KC0558
5,South West,"29",Maubin,"316",Pantanaw,1006336,AY1296
4,Yangon,"17",Yangon 3,"211",Tamwe,1006341,YN5027
5,South West,"29",Maubin,"317",Nyaungdon,1006348,AY1306
5,South West,"14",Pathein,"310",Myaungmya,1006434,AY1448
5,South West,"29",Maubin,"317",Nyaungdon,1006490,AY1301
2,North West,"1",Kachin,"1",Myitkyina,1006638,KC0406
3,South East,"34",Tanintharyi South,"85",Palaw,1007373,TN0628
4,Yangon,"15",Yangon 1,"239",Dagon,1007548,YN7120
3,South East,"22",Mon North,"177",Paung,1007697,MO0536
2,North West,"1",Kachin,"1",Myitkyina,1007911,KC0591
2,North West,"33",Sagaing 3,"67",Pinlebu,1007995,SG0705
4,Yangon,"15",Yangon 1,"239",Dagon,1008061,YN2148
3,South East,"31",Mon South,"173",Thanbyuzayat,1008380,MO0691
2,North West,"1",Kachin,"1",Myitkyina,1008438,KC0620
2,North West,"33",Sagaing 3,"67",Pinlebu,1008487,SG0710
2,North West,"2",Chin,"33",Falam,1009500,CH0079
2,North West,"2",Chin,"33",Falam,1009507,CH0086
2,North West,"2",Chin,"33",Falam,1009534,CH0083
1,North East,"5",Shan North,"266",Tangyan,1009836,SH0605
1,North East,"6",Shan South,"250",Pinlaung,1010173,SH1482
1,North East,"4",Shan East,"294",Tachileik,1010312,SH1177
4,Yangon,"17",Yangon 3,"211",Tamwe,1010314,YN8093
4,Yangon,"17",Yangon 3,"211",Tamwe,1010854,YN2412
3,South East,"22",Mon North,"177",Paung,1010881,MO1398
2,North West,"2",Chin,"33",Falam,1010917,CH0420
5,South West,"29",Maubin,"316",Pantanaw,1011092,AY1604
1,North East,"6",Shan South,"250",Pinlaung,1011348,SH3641
3,South East,"22",Mon North,"177",Paung,1011604,MO1402
3,South East,"22",Mon North,"177",Paung,1011880,MO1448
5,South West,"29",Maubin,"317",Nyaungdon,1012100,AY1589
3,South East,"22",Mon North,"177",Paung,1012253,MO1595
1,North East,"4",Shan East,"294",Tachileik,1012462,SH1711
4,Yangon,"17",Yangon 3,"211",Tamwe,1012485,YN2690
5,South West,"13",Hinthada,"304",Hinthada,1006801,AY1382
1,North East,"6",Shan South,"246",Kalaw,1000102,SH0408
1,North East,"6",Shan South,"246",Kalaw,1000111,SH0414
5,South West,"14",Pathein,"311",Einme,1000116,AY0399
1,North East,"6",Shan South,"246",Kalaw,1000198,SH0405
5,South West,"13",Hinthada,"304",Hinthada,1000250,AY0122
4,Yangon,"17",Yangon 3,"211",Tamwe,1000477,YN0746
1,North East,"6",Shan South,"246",Kalaw,1000531,SH0234
1,North East,"6",Shan South,"252",Loilen,1000647,SH0204
1,North East,"6",Shan South,"250",Pinlaung,1001344,SH0215
2,North West,"2",Chin,"33",Falam,1001701,CH0027
2,North West,"1",Kachin,"1",Myitkyina,1001811,KC0268
2,North West,"1",Kachin,"1",Myitkyina,1001886,KC0249
2,North West,"1",Kachin,"1",Myitkyina,1001904,KC0115
2,North West,"1",Kachin,"1",Myitkyina,1001908,KC0287
2,North West,"1",Kachin,"1",Myitkyina,1001913,KC0114
2,North West,"1",Kachin,"1",Myitkyina,1001916,KC0288-1
1,North East,"24",Mandalay 3,"164",Yamethin,1002367,MD0093
5,South West,"29",Maubin,"317",Nyaungdon,1002394,AY0358
5,South West,"29",Maubin,"317",Nyaungdon,1002439,AY1086
3,South East,"22",Mon North,"177",Paung,1003500,MO0108
5,South West,"20",Bago West,"103",Pyay,1003769,BA0767-1
5,South West,"20",Bago West,"103",Pyay,1003775,BA0765
5,South West,"20",Bago West,"103",Pyay,1003783,BA0755
5,South West,"20",Bago West,"103",Pyay,1003792,BA0685
5,South West,"20",Bago West,"103",Pyay,1003798,BA0135
4,Yangon,"17",Yangon 3,"211",Tamwe,1004208,YN1404
1,North East,"6",Shan South,"246",Kalaw,1004609,SH0640
1,North East,"24",Mandalay 3,"164",Yamethin,1004651,MD0710
2,North West,"11",Sagaing 1,"56",Chaung-U,1004691,SG0559
1,North East,"6",Shan South,"250",Pinlaung,1004734,SH0395
1,North East,"6",Shan South,"250",Pinlaung,1004949,SH0672
2,North West,"11",Sagaing 1,"56",Chaung-U,1005088,SG0544
5,South West,"13",Hinthada,"304",Hinthada,1005306,AY1189-1
3,South East,"31",Mon South,"173",Thanbyuzayat,1005382,MO0348
4,Yangon,"17",Yangon 3,"211",Tamwe,1005618,YN1889
5,South West,"14",Pathein,"311",Einme,1005660,AY1175
2,North West,"1",Kachin,"1",Myitkyina,1005780,KC0560
5,South West,"20",Bago West,"103",Pyay,1005807,BA1171
5,South West,"14",Pathein,"311",Einme,1006270,AY1229
5,South West,"14",Pathein,"310",Myaungmya,1006355,AY1304
4,Yangon,"17",Yangon 3,"211",Tamwe,1006359,YN5037
5,South West,"13",Hinthada,"304",Hinthada,1006391,AY1383
5,South West,"13",Hinthada,"304",Hinthada,1006440,AY1449
4,Yangon,"17",Yangon 3,"211",Tamwe,1006543,YN5030
5,South West,"29",Maubin,"316",Pantanaw,1006639,AY1133
2,North West,"1",Kachin,"1",Myitkyina,1006643,KC0450
1,North East,"24",Mandalay 3,"164",Yamethin,1006712,MD0503
3,South East,"31",Mon South,"173",Thanbyuzayat,1006916,MO0397
5,South West,"13",Hinthada,"309",Ingapu,1007652,AY1460
2,North West,"33",Sagaing 3,"67",Pinlebu,1007777,SG0880
5,South West,"20",Bago West,"103",Pyay,1007886,BA1388
1,North East,"6",Shan South,"246",Kalaw,1008295,SH1054
4,Yangon,"17",Yangon 3,"211",Tamwe,1008345,YN2251
3,South East,"22",Mon North,"177",Paung,1008459,MO0703
5,South West,"13",Hinthada,"304",Hinthada,1008516,AY1509
5,South West,"20",Bago West,"103",Pyay,1008990,BA0725_C
1,North East,"6",Shan South,"246",Kalaw,1009086,SH1070
1,North East,"6",Shan South,"246",Kalaw,1010207,SH0869
1,North East,"6",Shan South,"252",Loilen,1010539,SH0114
3,South East,"22",Mon North,"177",Paung,1010905,MO1393
2,North West,"1",Kachin,"1",Myitkyina,1010933,KC0776
1,North East,"6",Shan South,"252",Loilen,1010966,SH3618
5,South West,"29",Maubin,"316",Pantanaw,1011188,AY1624
1,North East,"4",Shan East,"294",Tachileik,1011540,SH3952
2,North West,"2",Chin,"33",Falam,1011551,CH0406
1,North East,"24",Mandalay 3,"164",Yamethin,1011555,MD4001
1,North East,"5",Shan North,"266",Tangyan,1011680,SH5003
3,South East,"22",Mon North,"177",Paung,1011719,MO1396
3,South East,"22",Mon North,"177",Paung,1011789,MO1515
3,South East,"22",Mon North,"177",Paung,1012189,MO1577
1,North East,"6",Shan South,"252",Loilen,1012242,SH6109
5,South West,"14",Pathein,"310",Myaungmya,1012354,AY2175
5,South West,"14",Pathein,"311",Einme,1012460,AY2229
4,Yangon,"15",Yangon 1,"239",Dagon,1002469,YN0828
1,North East,"6",Shan South,"246",Kalaw,1000101,SH0401
1,North East,"6",Shan South,"246",Kalaw,1000119,SH0398
5,South West,"13",Hinthada,"304",Hinthada,1000313,AY0953-1
5,South West,"13",Hinthada,"304",Hinthada,1000319,AY0113
4,Yangon,"17",Yangon 3,"211",Tamwe,1000462,YN0777
2,North West,"11",Sagaing 1,"56",Chaung-U,1000537,SG0059
2,North West,"11",Sagaing 1,"56",Chaung-U,1000584,SG0058
4,Yangon,"15",Yangon 1,"239",Dagon,1001244,YN0016
1,North East,"6",Shan South,"250",Pinlaung,1001332,SH0220
3,South East,"31",Mon South,"173",Thanbyuzayat,1001640,MO0241
3,South East,"31",Mon South,"173",Thanbyuzayat,1001708,MO0235
2,North West,"2",Chin,"33",Falam,1001732,CH0002
2,North West,"1",Kachin,"1",Myitkyina,1001817,KC0282
3,South East,"34",Tanintharyi South,"85",Palaw,1001821,TN0440
2,North West,"1",Kachin,"1",Myitkyina,1001890,KC0018
2,North West,"1",Kachin,"1",Myitkyina,1001915,KC0117
5,South West,"20",Bago West,"103",Pyay,1002114,BA0754-1
1,North East,"6",Shan South,"250",Pinlaung,1002177,SH0575
5,South West,"13",Hinthada,"309",Ingapu,1002178,AY0069
1,North East,"24",Mandalay 3,"164",Yamethin,1002290,MD0612
1,North East,"24",Mandalay 3,"164",Yamethin,1002372,MD0608
5,South West,"14",Pathein,"310",Myaungmya,1002393,AY0647
3,South East,"22",Mon North,"177",Paung,1003423,MO0099
5,South West,"20",Bago West,"103",Pyay,1003647,BA0121
5,South West,"20",Bago West,"103",Pyay,1003659,BA0145
5,South West,"20",Bago West,"103",Pyay,1003793,BA0128
5,South West,"20",Bago West,"103",Pyay,1003804,BA0153
5,South West,"20",Bago West,"103",Pyay,1003823,BA0138
5,South West,"20",Bago West,"103",Pyay,1003998,BA0125-1
5,South West,"14",Pathein,"311",Einme,1004277,AY1057
2,North West,"33",Sagaing 3,"67",Pinlebu,1004370,SG0491
5,South West,"13",Hinthada,"309",Ingapu,1004884,AY1103
5,South West,"20",Bago West,"103",Pyay,1004902,BA0844
4,Yangon,"15",Yangon 1,"239",Dagon,1005160,YN1525
5,South West,"29",Maubin,"316",Pantanaw,1005262,AY1088
2,North West,"1",Kachin,"1",Myitkyina,1005389,KC0233
5,South West,"14",Pathein,"311",Einme,1005601,AY0968
2,North West,"1",Kachin,"1",Myitkyina,1005683,KC0280
5,South West,"13",Hinthada,"304",Hinthada,1005737,AY1419
1,North East,"24",Mandalay 3,"164",Yamethin,1006870,MD0757
3,South East,"34",Tanintharyi South,"85",Palaw,1007367,TN0596
1,North East,"6",Shan South,"250",Pinlaung,1007591,SH0723
2,North West,"1",Kachin,"1",Myitkyina,1007717,KC0625
5,South West,"29",Maubin,"317",Nyaungdon,1007810,AY1466
5,South West,"13",Hinthada,"309",Ingapu,1007838,AY1459
3,South East,"34",Tanintharyi South,"85",Palaw,1007936,TN0533
2,North West,"2",Chin,"33",Falam,1008385,CH0115
5,South West,"13",Hinthada,"304",Hinthada,1008626,AY1344
3,South East,"31",Mon South,"173",Thanbyuzayat,1008643,MO0690_C
5,South West,"29",Maubin,"316",Pantanaw,1008701,AY1530_C
2,North West,"11",Sagaing 1,"56",Chaung-U,1008890,SG0976
2,North West,"33",Sagaing 3,"67",Pinlebu,1009306,SG1054
